Generator;ModelName;PercentageOfOldTsKept;TSSize;TSTime;Strength;Ordering
pMEDICI;MCA_0;60;401;266.0;2;IN_ORDER_SIZE_ASC
pMEDICI+;MCA_0;60;365;155.0;2;RANDOM
pMEDICI;MCA_0;60;344;251.0;2;RANDOM
PICT;MCA_0;70;251;76.0;2;
ACTS;MCA_0;70;230;4.0;2;
pMEDICI+;MCA_0;70;324;151.0;2;AS_DECLARED
pMEDICI;MCA_0;70;332;239.0;2;AS_DECLARED
pMEDICI+;MCA_0;70;316;183.0;2;IN_ORDER_SIZE_DESC
pMEDICI;MCA_0;70;307;264.0;2;IN_ORDER_SIZE_DESC
pMEDICI+;MCA_0;70;377;137.0;2;IN_ORDER_SIZE_ASC
pMEDICI;MCA_0;70;389;240.0;2;IN_ORDER_SIZE_ASC
pMEDICI+;MCA_0;70;374;160.0;2;RANDOM
pMEDICI;MCA_0;70;348;258.0;2;RANDOM
PICT;MCA_0;80;254;77.0;2;
ACTS;MCA_0;80;230;4.0;2;
pMEDICI+;MCA_0;80;331;159.0;2;AS_DECLARED
pMEDICI;MCA_0;80;336;236.0;2;AS_DECLARED
pMEDICI+;MCA_0;80;298;185.0;2;IN_ORDER_SIZE_DESC
pMEDICI;MCA_0;80;310;261.0;2;IN_ORDER_SIZE_DESC
pMEDICI+;MCA_0;80;385;139.0;2;IN_ORDER_SIZE_ASC
pMEDICI;MCA_0;80;383;246.0;2;IN_ORDER_SIZE_ASC
pMEDICI+;MCA_0;80;327;162.0;2;RANDOM
pMEDICI;MCA_0;80;343;254.0;2;RANDOM
PICT;MCA_0;90;254;72.0;2;
ACTS;MCA_0;90;230;4.0;2;
pMEDICI+;MCA_0;90;328;156.0;2;AS_DECLARED
pMEDICI;MCA_0;90;326;236.0;2;AS_DECLARED
pMEDICI+;MCA_0;90;307;187.0;2;IN_ORDER_SIZE_DESC
pMEDICI;MCA_0;90;310;267.0;2;IN_ORDER_SIZE_DESC
pMEDICI+;MCA_0;90;369;137.0;2;IN_ORDER_SIZE_ASC
pMEDICI;MCA_0;90;385;248.0;2;IN_ORDER_SIZE_ASC
pMEDICI+;MCA_0;90;335;172.0;2;RANDOM
pMEDICI;MCA_0;90;314;248.0;2;RANDOM
PICT;MCA_0;100;253;78.0;2;
ACTS;MCA_0;100;230;4.0;2;
pMEDICI+;MCA_0;100;331;154.0;2;AS_DECLARED
pMEDICI;MCA_0;100;333;253.0;2;AS_DECLARED
pMEDICI+;MCA_0;100;312;192.0;2;IN_ORDER_SIZE_DESC
pMEDICI;MCA_0;100;311;271.0;2;IN_ORDER_SIZE_DESC
pMEDICI+;MCA_0;100;373;134.0;2;IN_ORDER_SIZE_ASC
pMEDICI;MCA_0;100;389;243.0;2;IN_ORDER_SIZE_ASC
pMEDICI+;MCA_0;100;350;156.0;2;RANDOM
pMEDICI;MCA_0;100;361;262.0;2;RANDOM
ACTS;MCA_0;0;230;4.0;2;
PICT;MCA_0;0;230;61.0;2;
ACTS;MCA_0;0;230;4.0;2;
pMEDICI+;MCA_0;0;230;126.0;2;AS_DECLARED
pMEDICI;MCA_0;0;561;362.0;2;AS_DECLARED
pMEDICI+;MCA_0;0;230;125.0;2;IN_ORDER_SIZE_DESC
pMEDICI;MCA_0;0;536;380.0;2;IN_ORDER_SIZE_DESC
pMEDICI+;MCA_0;0;230;127.0;2;IN_ORDER_SIZE_ASC
pMEDICI;MCA_0;0;609;386.0;2;IN_ORDER_SIZE_ASC
pMEDICI+;MCA_0;0;230;123.0;2;RANDOM
pMEDICI;MCA_0;0;575;377.0;2;RANDOM
PICT;MCA_0;10;240;63.0;2;
ACTS;MCA_0;10;230;4.0;2;
pMEDICI+;MCA_0;10;250;128.0;2;AS_DECLARED
pMEDICI;MCA_0;10;529;336.0;2;AS_DECLARED
pMEDICI+;MCA_0;10;241;122.0;2;IN_ORDER_SIZE_DESC
pMEDICI;MCA_0;10;514;367.0;2;IN_ORDER_SIZE_DESC
pMEDICI+;MCA_0;10;267;127.0;2;IN_ORDER_SIZE_ASC
pMEDICI;MCA_0;10;587;367.0;2;IN_ORDER_SIZE_ASC
pMEDICI+;MCA_0;10;250;128.0;2;RANDOM
pMEDICI;MCA_0;10;535;353.0;2;RANDOM
PICT;MCA_0;20;254;68.0;2;
ACTS;MCA_0;20;230;3.0;2;
pMEDICI+;MCA_0;20;275;131.0;2;AS_DECLARED
pMEDICI;MCA_0;20;489;309.0;2;AS_DECLARED
pMEDICI+;MCA_0;20;267;129.0;2;IN_ORDER_SIZE_DESC
pMEDICI;MCA_0;20;482;353.0;2;IN_ORDER_SIZE_DESC
pMEDICI+;MCA_0;20;314;133.0;2;IN_ORDER_SIZE_ASC
pMEDICI;MCA_0;20;546;336.0;2;IN_ORDER_SIZE_ASC
pMEDICI+;MCA_0;20;286;134.0;2;RANDOM
pMEDICI;MCA_0;20;504;377.0;2;RANDOM
PICT;MCA_0;30;259;70.0;2;
ACTS;MCA_0;30;230;4.0;2;
pMEDICI+;MCA_0;30;306;133.0;2;AS_DECLARED
pMEDICI;MCA_0;30;445;287.0;2;AS_DECLARED
pMEDICI+;MCA_0;30;301;141.0;2;IN_ORDER_SIZE_DESC
pMEDICI;MCA_0;30;436;320.0;2;IN_ORDER_SIZE_DESC
pMEDICI+;MCA_0;30;345;136.0;2;IN_ORDER_SIZE_ASC
pMEDICI;MCA_0;30;500;311.0;2;IN_ORDER_SIZE_ASC
pMEDICI+;MCA_0;30;316;138.0;2;RANDOM
pMEDICI;MCA_0;30;452;302.0;2;RANDOM
PICT;MCA_0;40;256;98.0;2;
ACTS;MCA_0;40;230;4.0;2;
pMEDICI+;MCA_0;40;325;132.0;2;AS_DECLARED
pMEDICI;MCA_0;40;405;312.0;2;AS_DECLARED
pMEDICI+;MCA_0;40;306;148.0;2;IN_ORDER_SIZE_DESC
pMEDICI;MCA_0;40;374;301.0;2;IN_ORDER_SIZE_DESC
pMEDICI+;MCA_0;40;367;136.0;2;IN_ORDER_SIZE_ASC
pMEDICI;MCA_0;40;459;280.0;2;IN_ORDER_SIZE_ASC
pMEDICI+;MCA_0;40;309;159.0;2;RANDOM
pMEDICI;MCA_0;40;414;294.0;2;RANDOM
PICT;MCA_0;50;257;76.0;2;
ACTS;MCA_0;50;230;3.0;2;
pMEDICI+;MCA_0;50;325;154.0;2;AS_DECLARED
pMEDICI;MCA_0;50;365;248.0;2;AS_DECLARED
pMEDICI+;MCA_0;50;311;170.0;2;IN_ORDER_SIZE_DESC
pMEDICI;MCA_0;50;350;279.0;2;IN_ORDER_SIZE_DESC
pMEDICI+;MCA_0;50;377;140.0;2;IN_ORDER_SIZE_ASC
pMEDICI;MCA_0;50;430;268.0;2;IN_ORDER_SIZE_ASC
pMEDICI+;MCA_0;50;319;156.0;2;RANDOM
pMEDICI;MCA_0;50;399;265.0;2;RANDOM
PICT;MCA_0;60;254;76.0;2;
ACTS;MCA_0;60;230;3.0;2;
pMEDICI+;MCA_0;60;330;149.0;2;AS_DECLARED
pMEDICI;MCA_0;60;343;242.0;2;AS_DECLARED
pMEDICI+;MCA_0;60;306;173.0;2;IN_ORDER_SIZE_DESC
pMEDICI;MCA_0;60;314;267.0;2;IN_ORDER_SIZE_DESC
pMEDICI+;MCA_0;60;382;135.0;2;IN_ORDER_SIZE_ASC
pMEDICI;MCA_0;60;393;262.0;2;IN_ORDER_SIZE_ASC
pMEDICI+;MCA_0;60;347;152.0;2;RANDOM
pMEDICI;MCA_0;60;332;262.0;2;RANDOM
PICT;MCA_0;70;256;76.0;2;
ACTS;MCA_0;70;230;3.0;2;
pMEDICI+;MCA_0;70;327;151.0;2;AS_DECLARED
pMEDICI;MCA_0;70;327;234.0;2;AS_DECLARED
pMEDICI+;MCA_0;70;316;180.0;2;IN_ORDER_SIZE_DESC
pMEDICI;MCA_0;70;315;268.0;2;IN_ORDER_SIZE_DESC
pMEDICI+;MCA_0;70;376;131.0;2;IN_ORDER_SIZE_ASC
pMEDICI;MCA_0;70;375;234.0;2;IN_ORDER_SIZE_ASC
pMEDICI+;MCA_0;70;363;156.0;2;RANDOM
pMEDICI;MCA_0;70;374;269.0;2;RANDOM
PICT;MCA_0;80;253;78.0;2;
ACTS;MCA_0;80;230;3.0;2;
pMEDICI+;MCA_0;80;329;156.0;2;AS_DECLARED
pMEDICI;MCA_0;80;333;243.0;2;AS_DECLARED
pMEDICI+;MCA_0;80;308;190.0;2;IN_ORDER_SIZE_DESC
pMEDICI;MCA_0;80;310;263.0;2;IN_ORDER_SIZE_DESC
pMEDICI+;MCA_0;80;384;138.0;2;IN_ORDER_SIZE_ASC
pMEDICI;MCA_0;80;376;235.0;2;IN_ORDER_SIZE_ASC
pMEDICI+;MCA_0;80;356;158.0;2;RANDOM
pMEDICI;MCA_0;80;324;250.0;2;RANDOM
PICT;MCA_0;90;253;72.0;2;
ACTS;MCA_0;90;230;4.0;2;
pMEDICI+;MCA_0;90;328;156.0;2;AS_DECLARED
pMEDICI;MCA_0;90;340;235.0;2;AS_DECLARED
pMEDICI+;MCA_0;90;315;189.0;2;IN_ORDER_SIZE_DESC
pMEDICI;MCA_0;90;319;268.0;2;IN_ORDER_SIZE_DESC
pMEDICI+;MCA_0;90;384;137.0;2;IN_ORDER_SIZE_ASC
pMEDICI;MCA_0;90;375;243.0;2;IN_ORDER_SIZE_ASC
pMEDICI+;MCA_0;90;352;160.0;2;RANDOM
pMEDICI;MCA_0;90;312;240.0;2;RANDOM
PICT;MCA_0;100;253;72.0;2;
ACTS;MCA_0;100;230;3.0;2;
pMEDICI+;MCA_0;100;320;156.0;2;AS_DECLARED
pMEDICI;MCA_0;100;325;232.0;2;AS_DECLARED
pMEDICI+;MCA_0;100;313;188.0;2;IN_ORDER_SIZE_DESC
pMEDICI;MCA_0;100;306;259.0;2;IN_ORDER_SIZE_DESC
pMEDICI+;MCA_0;100;388;138.0;2;IN_ORDER_SIZE_ASC
pMEDICI;MCA_0;100;382;233.0;2;IN_ORDER_SIZE_ASC
pMEDICI+;MCA_0;100;345;158.0;2;RANDOM
pMEDICI;MCA_0;100;346;246.0;2;RANDOM
ACTS;MCA_0;0;230;3.0;2;
PICT;MCA_0;0;230;61.0;2;
ACTS;MCA_0;0;230;4.0;2;
pMEDICI+;MCA_0;0;230;125.0;2;AS_DECLARED
pMEDICI;MCA_0;0;556;350.0;2;AS_DECLARED
pMEDICI+;MCA_0;0;230;120.0;2;IN_ORDER_SIZE_DESC
pMEDICI;MCA_0;0;546;382.0;2;IN_ORDER_SIZE_DESC
pMEDICI+;MCA_0;0;230;130.0;2;IN_ORDER_SIZE_ASC
pMEDICI;MCA_0;0;610;372.0;2;IN_ORDER_SIZE_ASC
pMEDICI+;MCA_0;0;230;123.0;2;RANDOM
pMEDICI;MCA_0;0;564;359.0;2;RANDOM
PICT;MCA_0;10;241;63.0;2;
ACTS;MCA_0;10;230;4.0;2;
pMEDICI+;MCA_0;10;250;125.0;2;AS_DECLARED
pMEDICI;MCA_0;10;535;335.0;2;AS_DECLARED
pMEDICI+;MCA_0;10;242;122.0;2;IN_ORDER_SIZE_DESC
pMEDICI;MCA_0;10;513;359.0;2;IN_ORDER_SIZE_DESC
pMEDICI+;MCA_0;10;267;124.0;2;IN_ORDER_SIZE_ASC
pMEDICI;MCA_0;10;578;352.0;2;IN_ORDER_SIZE_ASC
pMEDICI+;MCA_0;10;257;122.0;2;RANDOM
pMEDICI;MCA_0;10;582;365.0;2;RANDOM
PICT;MCA_0;20;249;67.0;2;
ACTS;MCA_0;20;230;3.0;2;
pMEDICI+;MCA_0;20;281;130.0;2;AS_DECLARED
pMEDICI;MCA_0;20;487;312.0;2;AS_DECLARED
pMEDICI+;MCA_0;20;272;129.0;2;IN_ORDER_SIZE_DESC
pMEDICI;MCA_0;20;472;336.0;2;IN_ORDER_SIZE_DESC
pMEDICI+;MCA_0;20;322;133.0;2;IN_ORDER_SIZE_ASC
pMEDICI;MCA_0;20;545;322.0;2;IN_ORDER_SIZE_ASC
pMEDICI+;MCA_0;20;280;130.0;2;RANDOM
pMEDICI;MCA_0;20;498;346.0;2;RANDOM
PICT;MCA_0;30;256;70.0;2;
ACTS;MCA_0;30;230;4.0;2;
pMEDICI+;MCA_0;30;313;133.0;2;AS_DECLARED
pMEDICI;MCA_0;30;452;296.0;2;AS_DECLARED
pMEDICI+;MCA_0;30;297;140.0;2;IN_ORDER_SIZE_DESC
pMEDICI;MCA_0;30;423;308.0;2;IN_ORDER_SIZE_DESC
pMEDICI+;MCA_0;30;346;133.0;2;IN_ORDER_SIZE_ASC
pMEDICI;MCA_0;30;496;301.0;2;IN_ORDER_SIZE_ASC
pMEDICI+;MCA_0;30;307;137.0;2;RANDOM
pMEDICI;MCA_0;30;462;302.0;2;RANDOM
PICT;MCA_0;40;257;71.0;2;
ACTS;MCA_0;40;230;4.0;2;
pMEDICI+;MCA_0;40;327;142.0;2;AS_DECLARED
pMEDICI;MCA_0;40;401;269.0;2;AS_DECLARED
pMEDICI+;MCA_0;40;302;151.0;2;IN_ORDER_SIZE_DESC
pMEDICI;MCA_0;40;375;287.0;2;IN_ORDER_SIZE_DESC
pMEDICI+;MCA_0;40;365;137.0;2;IN_ORDER_SIZE_ASC
pMEDICI;MCA_0;40;445;268.0;2;IN_ORDER_SIZE_ASC
pMEDICI+;MCA_0;40;339;144.0;2;RANDOM
pMEDICI;MCA_0;40;444;301.0;2;RANDOM
PICT;MCA_0;50;258;75.0;2;
ACTS;MCA_0;50;230;3.0;2;
pMEDICI+;MCA_0;50;325;150.0;2;AS_DECLARED
pMEDICI;MCA_0;50;363;248.0;2;AS_DECLARED
pMEDICI+;MCA_0;50;309;167.0;2;IN_ORDER_SIZE_DESC
pMEDICI;MCA_0;50;343;273.0;2;IN_ORDER_SIZE_DESC
pMEDICI+;MCA_0;50;365;136.0;2;IN_ORDER_SIZE_ASC
pMEDICI;MCA_0;50;420;253.0;2;IN_ORDER_SIZE_ASC
pMEDICI+;MCA_0;50;325;159.0;2;RANDOM
pMEDICI;MCA_0;50;383;275.0;2;RANDOM
PICT;MCA_0;60;246;74.0;2;
ACTS;MCA_0;60;230;4.0;2;
pMEDICI+;MCA_0;60;325;152.0;2;AS_DECLARED
pMEDICI;MCA_0;60;343;243.0;2;AS_DECLARED
pMEDICI+;MCA_0;60;299;175.0;2;IN_ORDER_SIZE_DESC
pMEDICI;MCA_0;60;325;265.0;2;IN_ORDER_SIZE_DESC
pMEDICI+;MCA_0;60;376;137.0;2;IN_ORDER_SIZE_ASC
pMEDICI;MCA_0;60;407;289.0;2;IN_ORDER_SIZE_ASC
pMEDICI+;MCA_0;60;329;169.0;2;RANDOM
pMEDICI;MCA_0;60;374;253.0;2;RANDOM
PICT;MCA_0;70;251;77.0;2;
ACTS;MCA_0;70;230;3.0;2;
pMEDICI+;MCA_0;70;324;149.0;2;AS_DECLARED
pMEDICI;MCA_0;70;343;240.0;2;AS_DECLARED
pMEDICI+;MCA_0;70;303;187.0;2;IN_ORDER_SIZE_DESC
pMEDICI;MCA_0;70;314;268.0;2;IN_ORDER_SIZE_DESC
pMEDICI+;MCA_0;70;371;136.0;2;IN_ORDER_SIZE_ASC
pMEDICI;MCA_0;70;389;242.0;2;IN_ORDER_SIZE_ASC
pMEDICI+;MCA_0;70;351;156.0;2;RANDOM
pMEDICI;MCA_0;70;334;243.0;2;RANDOM
PICT;MCA_0;80;253;76.0;2;
ACTS;MCA_0;80;230;4.0;2;
pMEDICI+;MCA_0;80;330;155.0;2;AS_DECLARED
pMEDICI;MCA_0;80;336;243.0;2;AS_DECLARED
pMEDICI+;MCA_0;80;314;189.0;2;IN_ORDER_SIZE_DESC
pMEDICI;MCA_0;80;311;259.0;2;IN_ORDER_SIZE_DESC
pMEDICI+;MCA_0;80;369;136.0;2;IN_ORDER_SIZE_ASC
pMEDICI;MCA_0;80;376;238.0;2;IN_ORDER_SIZE_ASC
pMEDICI+;MCA_0;80;331;178.0;2;RANDOM
pMEDICI;MCA_0;80;329;247.0;2;RANDOM
PICT;MCA_0;90;253;72.0;2;
ACTS;MCA_0;90;230;3.0;2;
pMEDICI+;MCA_0;90;337;157.0;2;AS_DECLARED
pMEDICI;MCA_0;90;334;232.0;2;AS_DECLARED
pMEDICI+;MCA_0;90;302;188.0;2;IN_ORDER_SIZE_DESC
pMEDICI;MCA_0;90;315;264.0;2;IN_ORDER_SIZE_DESC
pMEDICI+;MCA_0;90;387;140.0;2;IN_ORDER_SIZE_ASC
pMEDICI;MCA_0;90;387;238.0;2;IN_ORDER_SIZE_ASC
pMEDICI+;MCA_0;90;327;183.0;2;RANDOM
pMEDICI;MCA_0;90;330;268.0;2;RANDOM
PICT;MCA_0;100;253;71.0;2;
ACTS;MCA_0;100;230;4.0;2;
pMEDICI+;MCA_0;100;330;156.0;2;AS_DECLARED
pMEDICI;MCA_0;100;335;238.0;2;AS_DECLARED
pMEDICI+;MCA_0;100;305;187.0;2;IN_ORDER_SIZE_DESC
pMEDICI;MCA_0;100;310;260.0;2;IN_ORDER_SIZE_DESC
pMEDICI+;MCA_0;100;374;134.0;2;IN_ORDER_SIZE_ASC
pMEDICI;MCA_0;100;375;231.0;2;IN_ORDER_SIZE_ASC
pMEDICI+;MCA_0;100;333;161.0;2;RANDOM
pMEDICI;MCA_0;100;364;261.0;2;RANDOM
ACTS;MCA_0;0;230;4.0;2;
PICT;MCA_0;0;230;61.0;2;
ACTS;MCA_0;0;230;3.0;2;
pMEDICI+;MCA_0;0;230;124.0;2;AS_DECLARED
pMEDICI;MCA_0;0;553;353.0;2;AS_DECLARED
pMEDICI+;MCA_0;0;230;120.0;2;IN_ORDER_SIZE_DESC
pMEDICI;MCA_0;0;535;371.0;2;IN_ORDER_SIZE_DESC
pMEDICI+;MCA_0;0;230;122.0;2;IN_ORDER_SIZE_ASC
pMEDICI;MCA_0;0;610;375.0;2;IN_ORDER_SIZE_ASC
pMEDICI+;MCA_0;0;230;125.0;2;RANDOM
pMEDICI;MCA_0;0;586;366.0;2;RANDOM
PICT;MCA_0;10;238;63.0;2;
ACTS;MCA_0;10;230;3.0;2;
pMEDICI+;MCA_0;10;246;128.0;2;AS_DECLARED
pMEDICI;MCA_0;10;529;332.0;2;AS_DECLARED
pMEDICI+;MCA_0;10;241;123.0;2;IN_ORDER_SIZE_DESC
pMEDICI;MCA_0;10;515;356.0;2;IN_ORDER_SIZE_DESC
pMEDICI+;MCA_0;10;264;124.0;2;IN_ORDER_SIZE_ASC
pMEDICI;MCA_0;10;587;358.0;2;IN_ORDER_SIZE_ASC
pMEDICI+;MCA_0;10;261;125.0;2;RANDOM
pMEDICI;MCA_0;10;553;377.0;2;RANDOM
PICT;MCA_0;20;258;69.0;2;
ACTS;MCA_0;20;230;4.0;2;
pMEDICI+;MCA_0;20;283;128.0;2;AS_DECLARED
pMEDICI;MCA_0;20;497;313.0;2;AS_DECLARED
pMEDICI+;MCA_0;20;272;134.0;2;IN_ORDER_SIZE_DESC
pMEDICI;MCA_0;20;481;341.0;2;IN_ORDER_SIZE_DESC
pMEDICI+;MCA_0;20;319;129.0;2;IN_ORDER_SIZE_ASC
pMEDICI;MCA_0;20;548;330.0;2;IN_ORDER_SIZE_ASC
pMEDICI+;MCA_0;20;291;131.0;2;RANDOM
pMEDICI;MCA_0;20;516;336.0;2;RANDOM
PICT;MCA_0;30;259;70.0;2;
ACTS;MCA_0;30;230;3.0;2;
pMEDICI+;MCA_0;30;299;135.0;2;AS_DECLARED
pMEDICI;MCA_0;30;445;290.0;2;AS_DECLARED
pMEDICI+;MCA_0;30;278;140.0;2;IN_ORDER_SIZE_DESC
pMEDICI;MCA_0;30;433;313.0;2;IN_ORDER_SIZE_DESC
pMEDICI+;MCA_0;30;340;135.0;2;IN_ORDER_SIZE_ASC
pMEDICI;MCA_0;30;490;301.0;2;IN_ORDER_SIZE_ASC
pMEDICI+;MCA_0;30;321;138.0;2;RANDOM
pMEDICI;MCA_0;30;468;313.0;2;RANDOM
PICT;MCA_0;40;256;71.0;2;
ACTS;MCA_0;40;230;4.0;2;
pMEDICI+;MCA_0;40;311;140.0;2;AS_DECLARED
pMEDICI;MCA_0;40;395;269.0;2;AS_DECLARED
pMEDICI+;MCA_0;40;306;150.0;2;IN_ORDER_SIZE_DESC
pMEDICI;MCA_0;40;383;297.0;2;IN_ORDER_SIZE_DESC
pMEDICI+;MCA_0;40;368;136.0;2;IN_ORDER_SIZE_ASC
pMEDICI;MCA_0;40;453;280.0;2;IN_ORDER_SIZE_ASC
pMEDICI+;MCA_0;40;318;147.0;2;RANDOM
pMEDICI;MCA_0;40;405;281.0;2;RANDOM
PICT;MCA_0;50;257;74.0;2;
ACTS;MCA_0;50;230;3.0;2;
pMEDICI+;MCA_0;50;320;150.0;2;AS_DECLARED
pMEDICI;MCA_0;50;364;251.0;2;AS_DECLARED
pMEDICI+;MCA_0;50;303;167.0;2;IN_ORDER_SIZE_DESC
pMEDICI;MCA_0;50;340;270.0;2;IN_ORDER_SIZE_DESC
pMEDICI+;MCA_0;50;373;140.0;2;IN_ORDER_SIZE_ASC
pMEDICI;MCA_0;50;417;255.0;2;IN_ORDER_SIZE_ASC
pMEDICI+;MCA_0;50;340;149.0;2;RANDOM
pMEDICI;MCA_0;50;387;276.0;2;RANDOM
PICT;MCA_0;60;257;76.0;2;
ACTS;MCA_0;60;230;4.0;2;
pMEDICI+;MCA_0;60;335;152.0;2;AS_DECLARED
pMEDICI;MCA_0;60;346;241.0;2;AS_DECLARED
pMEDICI+;MCA_0;60;310;179.0;2;IN_ORDER_SIZE_DESC
pMEDICI;MCA_0;60;327;270.0;2;IN_ORDER_SIZE_DESC
pMEDICI+;MCA_0;60;378;135.0;2;IN_ORDER_SIZE_ASC
pMEDICI;MCA_0;60;393;244.0;2;IN_ORDER_SIZE_ASC
pMEDICI+;MCA_0;60;349;161.0;2;RANDOM
pMEDICI;MCA_0;60;359;239.0;2;RANDOM
PICT;MCA_0;70;253;76.0;2;
ACTS;MCA_0;70;230;4.0;2;
pMEDICI+;MCA_0;70;333;156.0;2;AS_DECLARED
pMEDICI;MCA_0;70;340;240.0;2;AS_DECLARED
pMEDICI+;MCA_0;70;306;187.0;2;IN_ORDER_SIZE_DESC
pMEDICI;MCA_0;70;320;264.0;2;IN_ORDER_SIZE_DESC
pMEDICI+;MCA_0;70;372;132.0;2;IN_ORDER_SIZE_ASC
pMEDICI;MCA_0;70;391;241.0;2;IN_ORDER_SIZE_ASC
pMEDICI+;MCA_0;70;320;147.0;2;RANDOM
pMEDICI;MCA_0;70;350;245.0;2;RANDOM
PICT;MCA_0;80;257;77.0;2;
ACTS;MCA_0;80;230;4.0;2;
pMEDICI+;MCA_0;80;337;157.0;2;AS_DECLARED
pMEDICI;MCA_0;80;319;226.0;2;AS_DECLARED
pMEDICI+;MCA_0;80;305;187.0;2;IN_ORDER_SIZE_DESC
pMEDICI;MCA_0;80;315;265.0;2;IN_ORDER_SIZE_DESC
pMEDICI+;MCA_0;80;384;134.0;2;IN_ORDER_SIZE_ASC
pMEDICI;MCA_0;80;380;235.0;2;IN_ORDER_SIZE_ASC
pMEDICI+;MCA_0;80;368;162.0;2;RANDOM
pMEDICI;MCA_0;80;336;241.0;2;RANDOM
